model,task,task_category,task_benchmark,replicate_number,accuracy,f1,mcc,sequence_length,epoch
DNABERT-1 (6-mer),tf_3,Transcription Factor (human),GUE,6,0.75,0.7467082200274772,0.5135256852292992,100,3.0
DNABERT-1 (6-mer),tf_4,Transcription Factor (human),GUE,6,0.847,0.846428560674269,0.6992231266243425,100,3.0
DNABERT-1 (6-mer),prom_core_all,Regulatory (human),GUE,6,0.847804054054054,0.8477944604285487,0.6957809898632199,70,4.0
DNABERT-1 (6-mer),prom_core_tata,Regulatory (human),GUE,6,0.8809135399673735,0.8806276325863168,0.7670416937218179,70,10.0
DNABERT-1 (6-mer),prom_core_notata,Regulatory (human),GUE,6,0.842472206519691,0.8423007288360718,0.6862149240633517,70,4.0
DNABERT-1 (6-mer),mouse_0,Transcription Factor (mouse),GUE,6,0.7148148148148148,0.7148143801468986,0.42963093928240853,100,4.93
DNABERT-1 (6-mer),mouse_1,Transcription Factor (mouse),GUE,6,0.9018532246108228,0.9018294345264268,0.8041046368125727,100,0.59
DNABERT-1 (6-mer),mouse_2,Transcription Factor (mouse),GUE,6,0.8475609756097561,0.8475609756097561,0.6951219512195121,100,12.2
DNABERT-1 (6-mer),mouse_3,Transcription Factor (mouse),GUE,6,0.7698744769874477,0.7679079047265922,0.5503853910993672,100,16.67
DNABERT-1 (6-mer),mouse_4,Transcription Factor (mouse),GUE,6,0.7073818374933617,0.7073260380145292,0.41490155674678675,100,2.12
DNABERT-1 (6-mer),reconstructed,Splice Sites (human),GUE,6,0.904427882507672,0.898851055658068,0.8378482571974148,400,5.0
DNABERT-1 (6-mer),H3,EMP (yeast),GUE,7,0.8617234468937875,0.8615009593686269,0.7247070314679173,500,3.0
DNABERT-1 (6-mer),H3K14ac,EMP (yeast),GUE,7,0.7074130105900152,0.701735095247459,0.40359747940434965,500,3.0
DNABERT-1 (6-mer),H3K36me3,EMP (yeast),GUE,7,0.7368119266055045,0.730543493627936,0.46339917131434494,500,3.0
DNABERT-1 (6-mer),H3K4me1,EMP (yeast),GUE,7,0.7130681818181818,0.70858352876887,0.4184199842698254,500,3.0
DNABERT-1 (6-mer),H3K4me2,EMP (yeast),GUE,7,0.6705767350928641,0.6359906826086115,0.30091972074748047,500,3.0
DNABERT-1 (6-mer),H3K4me3,EMP (yeast),GUE,7,0.6350543478260869,0.6295891854887854,0.26417825157024866,500,3.0
DNABERT-1 (6-mer),H3K79me3,EMP (yeast),GUE,7,0.7995839112343966,0.7978117924118655,0.5976530554011814,500,3.0
DNABERT-1 (6-mer),H3K9ac,EMP (yeast),GUE,7,0.7592659229938827,0.7569374090795526,0.513946740556853,500,3.0
DNABERT-1 (6-mer),H4,EMP (yeast),GUE,7,0.894592744695414,0.8932969742957413,0.7866247817234617,500,3.0
DNABERT-1 (6-mer),H4ac,EMP (yeast),GUE,7,0.6777126099706745,0.675540609089372,0.35148995647415826,500,3.0
DNABERT-1 (6-mer),prom_300_all,Regulatory (human),GUE,7,0.9550675675675676,0.9550650853156151,0.9101310427719946,300,4.0
DNABERT-1 (6-mer),prom_300_notata,Regulatory (human),GUE,7,0.9657056717542868,0.9656998735204276,0.9314096253575117,300,4.0
DNABERT-1 (6-mer),prom_300_tata,Regulatory (human),GUE,7,0.8303425774877651,0.8300127986348123,0.6604690265951452,300,10.0
DNABERT-1 (6-mer),tf_0,Transcription Factor (human),GUE,7,0.822,0.8205464260510131,0.654693361886607,100,3.0
DNABERT-1 (6-mer),tf_1,Transcription Factor (human),GUE,7,0.837,0.8358137543753619,0.6839556152989009,100,3.0
DNABERT-1 (6-mer),tf_2,Transcription Factor (human),GUE,7,0.814,0.8133721840270671,0.6322683083983883,100,3.0
DNABERT-1 (6-mer),tf_3,Transcription Factor (human),GUE,7,0.746,0.743831792289942,0.5005462040458779,100,3.0
DNABERT-1 (6-mer),tf_4,Transcription Factor (human),GUE,7,0.843,0.8424882443057494,0.6905015524615404,100,3.0
DNABERT-1 (6-mer),prom_core_all,Regulatory (human),GUE,7,0.8472972972972973,0.8472783151576433,0.6946775457979721,70,4.0
DNABERT-1 (6-mer),prom_core_tata,Regulatory (human),GUE,7,0.8760195758564437,0.8759003537484551,0.7544949126677648,70,10.0
DNABERT-1 (6-mer),prom_core_notata,Regulatory (human),GUE,7,0.8577350668927831,0.857734339507682,0.715500901017347,70,4.0
DNABERT-1 (6-mer),mouse_0,Transcription Factor (mouse),GUE,7,0.7333333333333333,0.7332536468751525,0.4669457360806258,100,4.93
DNABERT-1 (6-mer),mouse_1,Transcription Factor (mouse),GUE,7,0.8963676797627872,0.8963267619555694,0.7933724716498617,100,0.59
DNABERT-1 (6-mer),mouse_2,Transcription Factor (mouse),GUE,7,0.8536585365853658,0.8536530953708868,0.7073696754891157,100,12.2
DNABERT-1 (6-mer),mouse_3,Transcription Factor (mouse),GUE,7,0.8368200836820083,0.8367743630154978,0.6742818754439873,100,16.67
DNABERT-1 (6-mer),mouse_4,Transcription Factor (mouse),GUE,7,0.7036643653744026,0.7036275036330322,0.4074138131022108,100,2.12
DNABERT-1 (6-mer),reconstructed,Splice Sites (human),GUE,7,0.9048662867163525,0.8994410780984491,0.8388797040073525,400,5.0
DNABERT-1 (6-mer),H3,EMP (yeast),GUE,8,0.8617234468937875,0.8617172763374149,0.7238415064331886,500,3.0
DNABERT-1 (6-mer),H3K14ac,EMP (yeast),GUE,8,0.697428139183056,0.6883192817669137,0.37744192657773856,500,3.0
DNABERT-1 (6-mer),H3K36me3,EMP (yeast),GUE,8,0.752006880733945,0.7442091795664073,0.4942859793011052,500,3.0
DNABERT-1 (6-mer),H3K4me1,EMP (yeast),GUE,8,0.7083333333333334,0.7062309822969772,0.41260774375981807,500,3.0
DNABERT-1 (6-mer),H3K4me2,EMP (yeast),GUE,8,0.6862170087976539,0.6532730240871343,0.3363978619064566,500,3.0
DNABERT-1 (6-mer),H3K4me3,EMP (yeast),GUE,8,0.6440217391304348,0.6390475551551629,0.2825199468463202,500,3.0
DNABERT-1 (6-mer),H3K79me3,EMP (yeast),GUE,8,0.805131761442441,0.8042822938658838,0.6086589152091721,500,3.0
DNABERT-1 (6-mer),H3K9ac,EMP (yeast),GUE,8,0.7535084562792371,0.7518965053211628,0.5046772072315736,500,3.0
DNABERT-1 (6-mer),H4,EMP (yeast),GUE,8,0.8891170431211499,0.8878875208894649,0.7759415216361131,500,3.0
DNABERT-1 (6-mer),H4ac,EMP (yeast),GUE,8,0.6917888563049853,0.6889283216089752,0.37923423998852823,500,3.0
DNABERT-1 (6-mer),prom_300_all,Regulatory (human),GUE,8,0.9559121621621621,0.9559117080249782,0.9118474739191058,300,4.0
DNABERT-1 (6-mer),prom_300_notata,Regulatory (human),GUE,8,0.9630676465046165,0.9630656518786107,0.9261534644703224,300,4.0
DNABERT-1 (6-mer),prom_300_tata,Regulatory (human),GUE,8,0.8091353996737357,0.8091272724369465,0.620156092313367,300,10.0
DNABERT-1 (6-mer),tf_0,Transcription Factor (human),GUE,8,0.839,0.838673313459756,0.680762694745469,100,3.0
DNABERT-1 (6-mer),tf_1,Transcription Factor (human),GUE,8,0.84,0.8388630174511352,0.6898041902337702,100,3.0
DNABERT-1 (6-mer),tf_2,Transcription Factor (human),GUE,8,0.804,0.8022527049005008,0.6190380499985751,100,3.0
DNABERT-1 (6-mer),tf_3,Transcription Factor (human),GUE,8,0.765,0.7634479822112883,0.5370946127367326,100,3.0
DNABERT-1 (6-mer),tf_4,Transcription Factor (human),GUE,8,0.848,0.8474869460866354,0.7007304819192329,100,3.0
DNABERT-1 (6-mer),prom_core_all,Regulatory (human),GUE,8,0.8467905405405406,0.8467773152557366,0.6936281448506669,70,4.0
DNABERT-1 (6-mer),prom_core_tata,Regulatory (human),GUE,8,0.8629690048939641,0.8628869053959057,0.7276148602171264,70,10.0
DNABERT-1 (6-mer),prom_core_notata,Regulatory (human),GUE,8,0.8443565102694555,0.8443165726605197,0.6889616846835355,70,4.0
DNABERT-1 (6-mer),mouse_0,Transcription Factor (mouse),GUE,8,0.7209876543209877,0.7197420634920634,0.4459571486123701,100,4.93
DNABERT-1 (6-mer),mouse_1,Transcription Factor (mouse),GUE,8,0.8988880652335063,0.8988332535451213,0.7986544742471939,100,0.59
DNABERT-1 (6-mer),mouse_2,Transcription Factor (mouse),GUE,8,0.8597560975609756,0.8593324631735968,0.7238855132816262,100,12.2
DNABERT-1 (6-mer),mouse_3,Transcription Factor (mouse),GUE,8,0.8368200836820083,0.8366370471633631,0.6756550644142243,100,16.67
DNABERT-1 (6-mer),mouse_4,Transcription Factor (mouse),GUE,8,0.7227827934147637,0.7227764603419216,0.4455790144764745,100,2.12
DNABERT-1 (6-mer),reconstructed,Splice Sites (human),GUE,8,0.9085927224901359,0.9021768983115548,0.8432579054380649,400,5.0
DNABERT-1 (6-mer),H3,EMP (yeast),GUE,9,0.8690714762859052,0.8689071575373067,0.7390588260075859,500,3.0
DNABERT-1 (6-mer),H3K14ac,EMP (yeast),GUE,9,0.7101361573373677,0.7030939022185412,0.4062525254026409,500,3.0
DNABERT-1 (6-mer),H3K36me3,EMP (yeast),GUE,9,0.7431192660550459,0.7365203550327786,0.4761195437274174,500,3.0
DNABERT-1 (6-mer),H3K4me1,EMP (yeast),GUE,9,0.7089646464646465,0.7025281829191936,0.40906164607121487,500,3.0
DNABERT-1 (6-mer),H3K4me2,EMP (yeast),GUE,9,0.67188009123493,0.6430643987897502,0.3054800978686454,500,3.0
DNABERT-1 (6-mer),H3K4me3,EMP (yeast),GUE,9,0.6331521739130435,0.6330037754514984,0.26795014260932326,500,3.0
DNABERT-1 (6-mer),H3K79me3,EMP (yeast),GUE,9,0.7950762829403606,0.7937530969815811,0.5882726445989154,500,3.0
DNABERT-1 (6-mer),H3K9ac,EMP (yeast),GUE,9,0.7463116228859302,0.7461933109744856,0.5027781805037764,500,3.0
DNABERT-1 (6-mer),H4,EMP (yeast),GUE,9,0.892539356605065,0.8909569322263132,0.7819833691156125,500,3.0
DNABERT-1 (6-mer),H4ac,EMP (yeast),GUE,9,0.6897360703812316,0.6885549033149171,0.3771217195539577,500,3.0
DNABERT-1 (6-mer),prom_300_all,Regulatory (human),GUE,9,0.9581081081081081,0.9581074195887077,0.916438827543103,300,4.0
DNABERT-1 (6-mer),prom_300_notata,Regulatory (human),GUE,9,0.9645750895044282,0.9645704086230201,0.9291419134683602,300,4.0
DNABERT-1 (6-mer),prom_300_tata,Regulatory (human),GUE,9,0.8287112561174551,0.8285287277319118,0.6570972202796435,300,10.0
DNABERT-1 (6-mer),tf_0,Transcription Factor (human),GUE,9,0.828,0.8261193064182194,0.6706683032429526,100,3.0
DNABERT-1 (6-mer),tf_1,Transcription Factor (human),GUE,9,0.845,0.8440755237804947,0.6983304908069305,100,3.0
DNABERT-1 (6-mer),tf_2,Transcription Factor (human),GUE,9,0.828,0.8269471464389345,0.6641309182042843,100,3.0
DNABERT-1 (6-mer),tf_3,Transcription Factor (human),GUE,9,0.761,0.7601651348343584,0.5256725613727111,100,3.0
DNABERT-1 (6-mer),tf_4,Transcription Factor (human),GUE,9,0.854,0.8531518048246672,0.7163233234884823,100,3.0
DNABERT-1 (6-mer),prom_core_all,Regulatory (human),GUE,9,0.8418918918918918,0.8418536982315397,0.6839850557039332,70,4.0
DNABERT-1 (6-mer),prom_core_tata,Regulatory (human),GUE,9,0.8809135399673735,0.8806276325863168,0.7670416937218179,70,10.0
DNABERT-1 (6-mer),prom_core_notata,Regulatory (human),GUE,9,0.8469945355191257,0.8469893145999146,0.6940847407108329,70,4.0
DNABERT-1 (6-mer),mouse_0,Transcription Factor (mouse),GUE,9,0.7222222222222222,0.7222014751901911,0.4445108448661188,100,4.93
DNABERT-1 (6-mer),mouse_1,Transcription Factor (mouse),GUE,9,0.8994810971089696,0.8994809181433436,0.7989657905033041,100,0.59
DNABERT-1 (6-mer),mouse_2,Transcription Factor (mouse),GUE,9,0.8719512195121951,0.8716457960644007,0.7474681991287045,100,12.2
DNABERT-1 (6-mer),mouse_3,Transcription Factor (mouse),GUE,9,0.7698744769874477,0.7690821256038647,0.542755541858194,100,16.67
DNABERT-1 (6-mer),mouse_4,Transcription Factor (mouse),GUE,9,0.7110993096123208,0.7108343401723107,0.4230207581894832,100,2.12
DNABERT-1 (6-mer),reconstructed,Splice Sites (human),GUE,9,0.8996054362121877,0.8935292632989151,0.8301704000079682,400,5.0
DNABERT-1 (6-mer),H3,EMP (yeast),GUE,10,0.8637274549098196,0.8637054994805075,0.7274387571068004,500,3.0
DNABERT-1 (6-mer),H3K14ac,EMP (yeast),GUE,10,0.7116490166414523,0.7042718299474178,0.40870809178965256,500,3.0
DNABERT-1 (6-mer),H3K36me3,EMP (yeast),GUE,10,0.7494266055045872,0.7419425617278412,0.48892356648036267,500,3.0
DNABERT-1 (6-mer),H3K4me1,EMP (yeast),GUE,10,0.7051767676767676,0.6983084788136716,0.40120415001848836,500,3.0
DNABERT-1 (6-mer),H3K4me2,EMP (yeast),GUE,10,0.6725317693059628,0.6334600036578597,0.30486066132460465,500,3.0
DNABERT-1 (6-mer),H3K4me3,EMP (yeast),GUE,10,0.6383152173913044,0.6309174039344104,0.2707027313364897,500,3.0
DNABERT-1 (6-mer),H3K79me3,EMP (yeast),GUE,10,0.8002773925104022,0.7980333226342973,0.5996943201486972,500,3.0
DNABERT-1 (6-mer),H3K9ac,EMP (yeast),GUE,10,0.7495501979129183,0.7483615131219459,0.4986789830805593,500,3.0
DNABERT-1 (6-mer),H4,EMP (yeast),GUE,10,0.890485968514716,0.8888546552097953,0.7777949406433765,500,3.0
DNABERT-1 (6-mer),H4ac,EMP (yeast),GUE,10,0.6859237536656891,0.6848067354737348,0.3696476982545871,500,3.0
DNABERT-1 (6-mer),prom_300_all,Regulatory (human),GUE,10,0.9508445945945946,0.9508367038114882,0.9017399011876387,300,4.0
DNABERT-1 (6-mer),prom_300_notata,Regulatory (human),GUE,10,0.9623139250047108,0.9622930058677113,0.9249023858987822,300,4.0
DNABERT-1 (6-mer),prom_300_tata,Regulatory (human),GUE,10,0.8107667210440457,0.8107420419461301,0.623973977697951,300,10.0
DNABERT-1 (6-mer),tf_0,Transcription Factor (human),GUE,10,0.824,0.8219229088083405,0.663666944411268,100,3.0
DNABERT-1 (6-mer),tf_1,Transcription Factor (human),GUE,10,0.849,0.8481458202388434,0.7059875454441463,100,3.0
DNABERT-1 (6-mer),tf_2,Transcription Factor (human),GUE,10,0.815,0.8137781987620779,0.6384332189134747,100,3.0
DNABERT-1 (6-mer),tf_3,Transcription Factor (human),GUE,10,0.783,0.78202149448876,0.5711510215485506,100,3.0
DNABERT-1 (6-mer),tf_4,Transcription Factor (human),GUE,10,0.853,0.8523762898245085,0.7120423961529503,100,3.0
DNABERT-1 (6-mer),prom_core_all,Regulatory (human),GUE,10,0.8432432432432433,0.8432311477647791,0.6866848668272789,70,4.0
DNABERT-1 (6-mer),prom_core_tata,Regulatory (human),GUE,10,0.8776508972267537,0.8774931052400176,0.7584057627090564,70,10.0
DNABERT-1 (6-mer),prom_core_notata,Regulatory (human),GUE,10,0.8560391935179951,0.8559910835934426,0.7126918993932816,70,4.0
DNABERT-1 (6-mer),mouse_0,Transcription Factor (mouse),GUE,10,0.737037037037037,0.7364260081670815,0.47628751885840176,100,4.93
DNABERT-1 (6-mer),mouse_1,Transcription Factor (mouse),GUE,10,0.898295033358043,0.8982803640061356,0.7968263647301929,100,0.59
DNABERT-1 (6-mer),mouse_2,Transcription Factor (mouse),GUE,10,0.8567073170731707,0.8565459739631314,0.7150248276820048,100,12.2
DNABERT-1 (6-mer),mouse_3,Transcription Factor (mouse),GUE,10,0.799163179916318,0.798567214496418,0.6026623345577738,100,16.67
DNABERT-1 (6-mer),mouse_4,Transcription Factor (mouse),GUE,10,0.7010090281465746,0.7005712461922805,0.4031419807123677,100,2.12
DNABERT-1 (6-mer),reconstructed,Splice Sites (human),GUE,10,0.9024550635686103,0.8971180812038743,0.835798995562534,400,5.0
DNABERT-2,enhancers,Regulatory (human),Nucleotide Transformer,1,0.8425504229017566,0.8425151576736781,0.6871136580256676,200,4.0
DNABERT-2,enhancers_types,Regulatory (human),Nucleotide Transformer,1,0.7774886141834743,0.7468421429132664,0.6430634678020651,200,4.0
DNABERT-2,splice_sites_all,Splice Sites (human),Nucleotide Transformer,1,0.926,0.926079327769887,0.888991121217009,600,5.0
DNABERT-2,splice_sites_acceptors,Splice Sites (human),Nucleotide Transformer,1,0.9598737601442742,0.9598453471623417,0.9204134820532188,400,5.0
DNABERT-2,splice_sites_donor,Splice Sites (human),Nucleotide Transformer,1,0.9667728720983159,0.9667715228049152,0.9337197334544965,400,5.0
DNABERT-2,enhancers,Regulatory (human),Nucleotide Transformer,2,0.8386467143786597,0.8382193157587363,0.6780831042162305,200,4.0
DNABERT-2,enhancers_types,Regulatory (human),Nucleotide Transformer,2,0.7709824333116461,0.7399364707422665,0.6306427751935442,200,4.0
DNABERT-2,splice_sites_all,Splice Sites (human),Nucleotide Transformer,2,0.9226666666666666,0.9230110520333635,0.8841601665177093,600,5.0
DNABERT-2,splice_sites_acceptors,Splice Sites (human),Nucleotide Transformer,2,0.9652840396753832,0.9652814919936583,0.9305665163622119,400,5.0
DNABERT-2,splice_sites_donor,Splice Sites (human),Nucleotide Transformer,2,0.9604005461993628,0.9604002508508274,0.9208677576038001,400,5.0
DNABERT-2,enhancers,Regulatory (human),Nucleotide Transformer,3,0.8275862068965517,0.8267931873106837,0.6573559464829728,200,4.0
DNABERT-2,enhancers_types,Regulatory (human),Nucleotide Transformer,3,0.7716330513988289,0.7375192861894414,0.6302131380901976,200,4.0
DNABERT-2,splice_sites_all,Splice Sites (human),Nucleotide Transformer,3,0.9273333333333333,0.9275245879365923,0.8910320339198465,600,5.0
DNABERT-2,splice_sites_acceptors,Splice Sites (human),Nucleotide Transformer,3,0.9612263300270514,0.9612096454066859,0.9227713480518085,400,5.0
DNABERT-2,splice_sites_donor,Splice Sites (human),Nucleotide Transformer,3,0.9649522075557578,0.9649511619306499,0.9300466816916256,400,5.0
DNABERT-2,enhancers,Regulatory (human),Nucleotide Transformer,4,0.8210800260247235,0.8201249029183024,0.6448617394086251,200,4.0
DNABERT-2,enhancers_types,Regulatory (human),Nucleotide Transformer,4,0.7735849056603774,0.7426668753116547,0.6376429929170792,200,4.0
DNABERT-2,splice_sites_all,Splice Sites (human),Nucleotide Transformer,4,0.942,0.9421887517763006,0.913049166681869,600,5.0
DNABERT-2,splice_sites_acceptors,Splice Sites (human),Nucleotide Transformer,4,0.9643823264201984,0.964382319180132,0.9288528566647046,400,5.0
DNABERT-2,splice_sites_donor,Splice Sites (human),Nucleotide Transformer,4,0.9635867091488394,0.963583985572827,0.9272254752237417,400,5.0
DNABERT-2,enhancers,Regulatory (human),Nucleotide Transformer,5,0.8386467143786597,0.838128078817734,0.6784973094817798,200,4.0
DNABERT-2,enhancers_types,Regulatory (human),Nucleotide Transformer,5,0.7774886141834743,0.7501886352354651,0.6466760897597587,200,4.0
DNABERT-2,splice_sites_all,Splice Sites (human),Nucleotide Transformer,5,0.94,0.9401489689812417,0.9101255654986244,600,5.0
DNABERT-2,splice_sites_acceptors,Splice Sites (human),Nucleotide Transformer,5,0.9585211902614968,0.9585178174000086,0.9170418706778205,400,5.0
DNABERT-2,splice_sites_donor,Splice Sites (human),Nucleotide Transformer,5,0.9640418752844788,0.9640413984994028,0.9281726804278105,400,5.0
DNABERT-2,enhancers,Regulatory (human),Nucleotide Transformer,6,0.8418998048145738,0.8418130231466796,0.6836438813454478,200,4.0
DNABERT-2,enhancers_types,Regulatory (human),Nucleotide Transformer,6,0.7878985035783995,0.7623231574440933,0.662762878288427,200,4.0
DNABERT-2,splice_sites_all,Splice Sites (human),Nucleotide Transformer,6,0.9316666666666666,0.9323583339261994,0.8990510961414179,600,5.0
DNABERT-2,splice_sites_acceptors,Splice Sites (human),Nucleotide Transformer,6,0.9621280432822362,0.9621211135472035,0.9243189218794328,400,5.0
DNABERT-2,splice_sites_donor,Splice Sites (human),Nucleotide Transformer,6,0.9617660446062813,0.9617658465761054,0.9235890808880995,400,5.0
DNABERT-2,enhancers,Regulatory (human),Nucleotide Transformer,7,0.8425504229017566,0.8420674064940402,0.6862278200334252,200,4.0
DNABERT-2,enhancers_types,Regulatory (human),Nucleotide Transformer,7,0.7774886141834743,0.7478703427985121,0.6426401402131452,200,4.0
DNABERT-2,splice_sites_all,Splice Sites (human),Nucleotide Transformer,7,0.9306666666666666,0.9312437702269349,0.8966528714289989,600,5.0
DNABERT-2,splice_sites_acceptors,Splice Sites (human),Nucleotide Transformer,7,0.9625788999098287,0.9625695794419981,0.9252805070751116,400,5.0
DNABERT-2,splice_sites_donor,Splice Sites (human),Nucleotide Transformer,7,0.9617660446062813,0.961764705882353,0.9236888397335776,400,5.0
DNABERT-2,enhancers,Regulatory (human),Nucleotide Transformer,8,0.8568640208197787,0.8566936208445641,0.7137391176326295,200,4.0
DNABERT-2,enhancers_types,Regulatory (human),Nucleotide Transformer,8,0.7872478854912166,0.7585391010977762,0.6614430752047296,200,4.0
DNABERT-2,splice_sites_all,Splice Sites (human),Nucleotide Transformer,8,0.929,0.9296966476617895,0.8944552403588649,600,5.0
DNABERT-2,splice_sites_acceptors,Splice Sites (human),Nucleotide Transformer,8,0.9666366095581606,0.96663593136107,0.9332860106513157,400,5.0
DNABERT-2,splice_sites_donor,Splice Sites (human),Nucleotide Transformer,8,0.9635867091488394,0.9635865205486717,0.9272305374718581,400,5.0
DNABERT-2,enhancers,Regulatory (human),Nucleotide Transformer,9,0.8249837345478205,0.8236026439999096,0.6550390426426327,200,4.0
DNABERT-2,enhancers_types,Regulatory (human),Nucleotide Transformer,9,0.7768379960962914,0.750306204486605,0.6474623375455513,200,4.0
DNABERT-2,splice_sites_all,Splice Sites (human),Nucleotide Transformer,9,0.9363333333333334,0.9367626458574253,0.9048643438550977,600,5.0
DNABERT-2,splice_sites_acceptors,Splice Sites (human),Nucleotide Transformer,9,0.9643823264201984,0.9643784960139214,0.9287762072990036,400,5.0
DNABERT-2,splice_sites_donor,Splice Sites (human),Nucleotide Transformer,9,0.9654073736913974,0.9654073091903539,0.930854621241664,400,5.0
DNABERT-2,enhancers,Regulatory (human),Nucleotide Transformer,10,0.8405985686402082,0.8401210369916865,0.6822532485700112,200,4.0
DNABERT-2,enhancers_types,Regulatory (human),Nucleotide Transformer,10,0.7794404684450228,0.7494728750701438,0.6468696909316548,200,4.0
DNABERT-2,splice_sites_all,Splice Sites (human),Nucleotide Transformer,10,0.936,0.9363305529905168,0.9043015837530578,600,5.0
